TakingPill AcX AcY AcZ GyX GyY GyZ
1 -13344 -6652 3228 1168 -2509 1068
1 -13500 -6932 2248 1629 -3666 180
1 -13420 -7020 3036 732 -818 -431
1 -13572 -6360 2472 257 -1546 -235
1 -11048 -5940 1076 -109 -2692 -1425
1 -12840 -6816 3844 205 -4388 -936
1 -14644 -8276 6300 -1764 31 -1950
1 -13052 -7644 6624 818 -79 974
1 -11628 -6252 1856 145 4281 286
1 -9612 -5332 -80 -378 -4300 -1336
1 -13204 -8296 8012 -1891 731 -1264
1 -13616 -7600 5076 2245 -2579 1897
1 -12640 -6236 2380 851 505 -511
1 -12980 -7420 5644 -1298 297 -617
1 -11852 -6348 4980 -544 5380 655
1 -10584 -5400 2524 -1428 7653 -1459
1 -10976 -6520 2412 -4816 14928 -3160
1 -15140 -7552 336 -4287 21461 389
1 -13316 -6760 -2536 -4414 20860 243
1 -13176 -6488 -5604 -6752 22268 2159
1 -15816 -8172 -7420 -6213 20381 1520
1 -11420 -6000 -10656 -7907 18938 5123
1 -11788 -6404 -9456 -4530 14015 3339
1 -7344 -4160 -11564 -3968 12964 2123
1 -10176 -5648 -12836 -1021 10129 886
1 -6192 -2228 -14380 -3756 12472 424
1 -7084 -4344 -17396 -2101 9763 -2707
0 -4476 -1600 -15516 -2707 8027 -3186
0 -6404 -3880 -16712 -2202 5837 -4097
0 -6516 -4480 -15808 -1033 5815 -4467
0 -5032 -4456 -15768 -1416 7016 -1856
0 -2640 -4408 -16892 -3668 13523 -2166
0 -660 -4584 -14656 -4168 12605 -702
0 -1148 -3560 -20028 -2590 5548 -1508
0 -520 -4272 -15508 -2495 4785 1288
0 984 -2288 -18828 -902 3161 -861
0 2448 -2576 -16980 -694 1304 -652
0 1644 -2604 -17512 -1095 2947 -974
0 1924 -3688 -18848 -2579 824 -79
0 1188 -2292 -16360 -423 -1707 167
0 3020 -1524 -17072 -1832 816 366
0 3092 -5740 -19456 -1272 2166 -1200
0 -2728 -1304 -17292 31 -1182 -1421
0 2168 -2528 -17072 -1495 453 546
0 2892 -1768 -17688 -2116 1237 301
0 3352 -628 -17500 -2299 1062 -1648
0 2220 -1364 -17428 -1496 -146 -1374
0 2380 -1340 -17748 -1807 -393 -509
0 2860 -1320 -17352 -2025 86 -466
0 1756 -2208 -18064 -1743 -2084 -329
0 1700 -1100 -16848 -839 -2338 -67
0 2084 284 -17084 -2121 646 -1086
0 1328 -400 -18468 -2288 -844 -1522
0 2524 -600 -16176 -1966 -1847 -912
0 908 -1640 -17064 -2135 -268 -791
0 2560 -1028 -16800 -1146 80 -318
0 2416 -588 -16440 -424 -250 -457
0 868 -648 -17808 612 -1046 -2262
0 740 -780 -17520 -560 -1132 -1993
0 788 592 -18368 -2775 137 -811
0 1848 2068 -16704 -2278 4516 -424
0 2952 1436 -17112 -141 4723 -2853
0 912 -580 -18392 4490 -965 -4277
0 1028 -1620 -17780 3557 -2741 -3115
0 2136 -1256 -19276 -417 12 -480
0 3440 -432 -15736 817 -1268 101
0 2632 -888 -16816 -849 -62 334
0 2172 -468 -15628 2695 -2398 436
0 1376 -572 -17344 126 -25 193
0 1384 -1184 -17284 3156 -459 -1535
0 856 -2528 -17676 5044 -2228 -2483
0 -560 -2508 -21784 11299 -5948 -6020
1 -1316 -4732 -14596 9411 -8063 -1810
1 1076 -5292 -18624 17384 -14290 -8241
1 -1000 -8620 -14072 21836 -10236 -11796
1 -1416 -10904 -11592 20155 -13910 -7298
1 -2120 -11560 -11396 15194 -9905 -6530
1 -3140 -13984 -9628 16111 -10347 -4523
1 -832 -13956 -11268 12922 -10438 -1534
1 -3980 -15352 -6644 10490 -6211 -3958
1 -2672 -15420 -6616 9998 -11362 1302
1 -2648 -14104 -3712 7890 -6083 -1380
1 -3016 -12252 -936 4794 -6315 -617
1 -3840 -14636 -3916 6608 -5599 -1378
1 -3048 -16056 -1540 5025 -4112 -1373
1 -4520 -15652 -812 6547 -4362 -1230
1 -3716 -15308 108 5524 -4196 -1194
1 -5440 -16660 1112 7940 -4758 4
1 268 -12972 -328 3158 -2923 2066
1 -4480 -15404 3340 459 -286 -457
1 -2752 -14432 1876 3641 -4527 3317
1 -3184 -14852 3620 -1843 1657 909
1 -3884 -15484 2700 -1200 391 725
1 -6156 -15396 1144 -1772 1353 1222
1 -1872 -14168 1168 3521 -4834 1648
1 -4988 -14824 3356 2853 -3927 -246
1 -10676 -18464 9224 3514 -1548 1982
1 2280 -10216 644 1385 -1602 2770
1 -6408 -15400 5868 260 -160 -1923
1 -4328 -13716 4572 -1050 475 586
1 -3276 -12816 3664 -3132 1963 -1352
1 -3516 -13552 3696 -8006 7140 -3359
1 -7960 -16700 3864 -2482 3576 720
1 -4028 -13828 -816 -9930 8290 1192
1 -5576 -13872 472 -15039 11424 1232
1 -3632 -13988 -3904 -18547 16292 2012
1 -5008 -15216 -4416 -16718 15096 2102
1 -6992 -14912 -10956 -19175 15610 3621
1 -5272 -13436 -10252 -18525 16778 5552
1 -3252 -12500 -10056 -10964 11001 3620
0 -3584 -10432 -14548 -14472 13962 6588
0 -1224 -8676 -10824 -6549 6636 1448
0 -3252 -8568 -15288 -7145 4573 2288
0 -2872 -7900 -17328 -4200 1576 14
0 -2320 -8616 -14404 -4050 278 789
0 -3424 -7420 -14680 -3496 1147 827
0 -2848 -8196 -15048 -4478 2278 892
0 -1872 -7320 -14940 -2216 991 971
0 -2548 -7204 -16048 -4795 1203 2363
0 -496 -4936 -14564 -3558 2389 138
0 -1992 -5208 -15468 -4189 3087 541
0 -1852 -3664 -15860 -2964 2089 -1062
0 -800 -4476 -17004 -3122 1336 -1095
0 -528 -3656 -17808 -3922 1884 -1124
0 -444 -3948 -17364 -5975 2786 -627
0 92 -2796 -17840 -8918 4577 -1219
0 1612 -1516 -17496 -7912 827 173
0 632 -1944 -16500 -6084 1356 -1268
0 -280 -432 -19548 -7369 2500 716
0 740 -872 -17472 -7181 2669 1272
0 1376 264 -19120 -9813 2344 3960
0 408 392 -17624 -5316 2149 2026
0 1048 728 -16660 -8462 -2085 5132
0 868 3004 -17260 -5307 -556 1232
0 1252 2420 -15432 -1916 -5784 1466
0 892 3724 -16760 -2700 -600 -1521
0 -1352 4660 -19052 -1328 -1446 -205
0 -2888 4336 -17988 -9338 7904 1946
0 2020 8544 -19940 -12313 8741 2350
0 2916 7980 -13332 -14972 9684 2472
0 3348 6316 -14204 -14263 6472 3159
0 4032 6592 -10912 -12874 5128 1693
0 6576 8832 -10428 -10089 4170 1684
0 8008 10992 -12948 -7068 6040 -1101
0 6560 10544 -10804 -4280 1439 1888
0 7216 10620 -10660 -2324 -1759 1271
0 5800 11080 -10200 -4822 1701 -159
0 7632 13832 -12032 -1718 -1119 206
0 5408 11264 -9220 -3447 1800 361
0 6504 11924 -9068 480 -1798 -115
0 7956 13348 -9992 164 506 -268
0 6748 12088 -11556 763 -528 117
0 5944 11868 -10200 -1316 1992 1
0 7124 11904 -10048 172 37 108
0 7656 12404 -10784 659 -99 -862
0 7096 12044 -11500 -307 -636 157
0 6796 11880 -10544 -740 163 171
0 6692 12132 -10380 -1377 1104 -134
0 7140 12164 -11100 -23 -458 -461
0 6912 11644 -10340 223 2 -697
0 7464 12240 -10868 68 55 -627
0 7160 12056 -10308 225 638 -158
0 6976 11420 -10420 5743 3088 197
0 2372 13000 -9140 30093 -8258 6427
0 9396 5536 -14484 26022 4553 -3950
0 6448 5636 -16908 20527 -6845 -2291
0 6176 4968 -13440 20750 -6952 -4988
0 5452 2268 -22472 9506 -3912 -3872
0 6708 1056 -16752 11127 -5528 -3789
0 6372 268 -17812 4254 6029 -4787
0 1608 -1152 -18748 -1095 11129 -4440
0 9056 220 -17404 -12442 20621 -2093
0 7732 340 -14536 -3754 10824 4269
0 15052 2796 -11464 -5607 9614 2543
0 14020 1136 -12152 -2579 2386 4315
0 14404 1136 -10700 -1078 6441 1818
0 13868 984 -12372 1072 1568 2160
0 13152 1236 -12520 2541 3748 372
0 12508 1656 -12224 760 137 1139
0 9700 -328 -13768 284 3385 1187
0 18048 2172 -12472 354 -2940 723
0 11124 328 -12384 839 25 1073
0 15684 1636 -12012 354 -2205 225
0 11820 124 -11632 537 1787 -835
0 13784 -56 -11608 470 -1779 -555
0 12892 484 -12400 452 -1041 -682
0 14352 364 -11716 -1188 -312 -688
0 13904 292 -12760 -864 -737 -1179
0 14864 676 -13652 -2990 -11181 -2038
0 13844 -184 -12420 4404 -25848 -475
0 11396 664 -19548 -1868 -21822 -1506
0 6660 416 -14304 -1174 -16528 -2994
0 7580 16 -14904 -10479 -8270 -1289
0 128 848 -14796 -2608 -11629 1801
0 4932 4104 -17264 3405 -5260 -1576
0 -780 764 -17000 10440 -7670 -1808
0 -364 1444 -24432 18936 -11710 1836
0 -168 -1620 -16936 19102 -12056 -2502
0 -2640 -2780 -18420 9504 -7864 -125
0 100 -4568 -14528 12085 -11088 -4008
0 -1788 -7288 -12788 12868 -9726 -4120
0 -4036 -9720 -14920 11759 -7179 -4151
0 -2820 -9856 -13648 9114 -5173 -4233
0 -2372 -10844 -13196 7155 -3886 -2343
0 -4472 -11388 -12272 6438 -3833 -3644
0 -4472 -11396 -9708 8120 -5405 -1585
0 -4192 -12008 -9844 4369 -1511 -2554
0 -5168 -12888 -9520 7670 -5258 -1305
0 -4644 -12968 -8204 3368 -3106 -3955
0 -4436 -14628 -7612 -309 -940 -5125
0 -4976 -13392 -8352 1685 -2157 726
0 -4208 -14028 -8984 -2805 1728 77
0 -5356 -13444 -9852 -5887 2782 1431
0 -3644 -11496 -11384 -16485 9737 -894
0 -3724 -12416 -10680 -21113 7958 -841
0 -2380 -9520 -13260 -28770 19968 3094
0 3352 -5832 -13120 -18971 14642 3535
0 968 -2924 -14968 -18366 22599 976
0 3788 -1892 -16704 -8704 15126 -321
0 1852 -1784 -15932 -7465 26702 2040
0 8368 -3400 -15780 -1186 17619 1207
0 9148 -2388 -14640 -3209 32767 -2765
0 15832 -3696 -13832 2038 66 4190
0 14340 -1948 -11464 3346 7259 -1482
0 17896 -1928 -15108 576 -9575 362
0 8768 -4024 -17180 693 -10890 482
0 15704 -2848 -17840 -56 -32768 5987
0 10412 -2772 -15204 -8279 -23565 1992
0 3072 -1964 -13720 -284 -21550 -133
0 1144 -248 -14472 -7710 -14032 2716
0 468 -2096 -15388 -1048 -8815 -2858
0 -1468 -2188 -15164 -4269 -5618 1529
0 -156 -1112 -17688 -4038 1053 -697
0 -268 -588 -18900 -2402 3076 -1134
0 -808 -984 -17072 -1084 3251 672
0 1528 -280 -17904 -2719 8340 -1946
0 1708 -396 -17112 -2858 1780 480
0 3732 1024 -14992 -1689 6554 -1216
0 1108 -136 -15908 -1206 406 490
0 3672 1020 -16524 -740 2477 -666
0 2188 564 -18252 -832 592 115
0 3208 1184 -17000 -584 1694 -1051
0 3044 868 -19632 -2598 -2106 624
0 1056 2100 -20024 -2684 736 -1507
0 3224 1224 -19112 -5057 -2718 -591
0 2620 1616 -19856 -690 -4679 -1869
0 2000 476 -17072 -2301 -4681 -129
0 6344 64 540 -3579 -889 629
0 5508 1528 4712 11378 4848 -920
0 856 -1420 -18324 17096 11434 -6133
0 2548 36 -32768 4941 7106 1070
0 2388 -1920 -26316 -1155 1135 1540
0 3572 -812 -19016 -2750 -222 1236
0 3800 -908 -17608 -1737 -1912 104
0 3144 -1012 -18564 -3377 -2441 -360
0 4552 108 -15624 -2919 -698 -225
0 3292 -176 -17332 -2542 -1271 6
0 4140 0 -16360 -1428 -358 -1023
0 2792 -960 -17844 -693 -3567 83
0 4700 -224 -17364 5285 -8220 669
0 3396 -940 -19080 9316 -11592 -4205
0 -816 -3624 -17660 14799 -21677 -5035
0 -1264 -3564 -18068 13573 -18882 -9189
0 -5464 -5944 -13480 10395 -12521 -7900
0 -6392 -6536 -14672 6646 -11187 -3923
1 -6912 -5980 -13348 3936 -12138 916
1 -7128 -7044 -12592 1392 -7184 2323
1 -8128 -7720 -12628 3607 -11026 4044
1 -8072 -6208 -12140 2433 -8692 3846
1 -9424 -7728 -9520 4645 -11315 3966
1 -11692 -7816 -9104 7622 -15939 3355
1 -12116 -7960 -6748 6798 -15320 1411
1 -11620 -7692 -5136 3968 -8184 -579
1 -14988 -8852 -5880 3474 -8511 -215
1 -14320 -8224 -3252 3565 -8129 -1493
1 -12188 -7628 -3556 -17 -1710 -1411
1 -15096 -9692 -2200 1957 -5759 -390
1 -15936 -9048 -1968 -1345 -171 3871
1 -5852 -3328 -5652 -923 -831 2806
1 -18524 -10656 -144 679 -9829 -2478
1 -14884 -9100 2364 307 2493 3289
1 -12292 -6048 -5760 2801 -6824 1739
1 -19900 -11160 1352 -576 -3957 -6
1 -9836 -5088 -2712 1641 -1529 2970
1 -11012 -6320 -1612 -847 -4336 -6229
1 -16080 -9744 7652 2343 -8184 -1371
1 -14520 -7208 -3060 5893 -6696 2254
1 -12748 -7816 3648 -1179 -3078 -3860
1 -14272 -8416 6668 2294 -452 2578
1 -12088 -5728 -4768 2219 -2323 -377
1 -15608 -10424 10108 -2332 -5186 -4225
1 -18456 -10808 10244 3739 915 3245
1 -6528 -2664 -4352 -79 3962 391
1 -17268 -10248 4340 -2826 -2964 -2883
1 -13448 -7944 6216 -2585 6389 -391
1 -11296 -6064 928 46 2963 917
1 -7028 -5412 872 -7233 20261 -1739
1 -14608 -8660 -2140 -695 8051 1837
1 -9908 -6092 -2052 -7453 28010 -1323
1 -12828 -7852 -7720 -7047 21793 3072
1 -12524 -7028 -9540 -6314 20618 989
1 -9612 -5468 -11916 -9072 24251 4388
1 -9408 -5504 -12132 -4500 19238 -2865
0 -9188 -6384 -13420 -7002 13139 5172
0 -6868 -3676 -17816 -3535 6295 2653
0 -6304 -3672 -13168 -4398 5814 1591
0 -6956 -3080 -16844 -3598 2818 72
0 -6772 -3456 -15588 -1075 -995 -892
0 -6112 -3148 -15132 -2292 403 -65
0 -5276 -3404 -14808 -1253 457 -845
0 -6076 -3268 -14932 -1287 278 11
0 -4976 -3164 -15388 -530 821 -167
0 -4712 -2276 -15108 -1951 1333 637
0 -4780 -2156 -15768 -1010 2040 -996
0 -4480 -1664 -16268 -2303 3497 -289
0 -4476 -2164 -16916 -3524 5363 -776
0 -3920 -1856 -16720 -3111 3295 160
0 -3444 -1244 -17856 -2313 2873 -1328
0 -3712 -1700 -16528 -4055 1805 -234
0 -3664 -1304 -17028 -2557 -1952 -932
0 -4772 -1900 -15516 61 -4481 -734
0 -5284 -2888 -16416 2149 -6028 -1111
0 -4916 -2092 -14964 1860 -3082 -625
0 -4868 -1780 -16228 2978 -2167 -1884
0 -4600 -2060 -15020 4457 -2930 -2558
0 -5960 -3576 -17128 7039 -7177 -4900
0 -6804 -3980 -15020 4139 -796 -5261
0 -6124 -4172 -16452 1704 133 -4384
0 -4776 -4152 -14468 3691 -153 -4997
0 -6272 -5720 -15692 -2550 3667 -4246
0 -5856 -5636 -15636 -1090 132 -694
1 -4596 -6044 -13072 45 -2496 2304
1 -4572 -4956 -15072 5502 -4056 -2722
1 -6088 -6432 -13532 5676 -2991 -5069
1 -6096 -7856 -13876 9513 -7316 -6161
1 -6960 -9212 -15068 11363 -11865 -6429
1 -8560 -10212 -10792 13620 -15169 -6426
1 -9768 -11592 -9628 12572 -18111 -2326
1 -6616 -10184 -8608 12911 -18695 -2896
1 -7608 -11460 -4104 5403 -8828 -3042
1 -9140 -12220 -3140 6729 -8781 -3576
1 -7280 -11760 -2604 5720 -8902 -2211
1 -9280 -12500 -1760 4743 -6814 -2170
1 -7584 -12768 -1116 3235 -5954 -1400
1 -9144 -12988 -920 3411 -5556 -1849
1 -8908 -13836 2728 3220 -5524 -1296
1 -6164 -11804 716 3339 -7093 -930
1 -8196 -12764 3256 2162 -4048 -1525
1 -8096 -13912 2760 1720 -2546 -243
1 -8808 -13464 2476 1781 -2731 -3
1 -7176 -13392 3168 2472 -2538 -151
1 -7548 -12460 3560 2703 -3923 -257
1 -6012 -12148 4308 2919 -3615 -982
1 -7028 -12580 4132 3398 -4898 -261
1 -6560 -12544 5536 3459 -3102 -1516
1 -6808 -12560 6104 1724 -2572 -591
1 -6316 -11924 6000 865 -155 -1292
1 -5868 -12108 6736 -2769 2757 -1170
1 -6632 -12652 4992 -3037 4503 -381
1 -4608 -10984 5348 -6323 7899 -1343
1 -7552 -12544 2664 -9155 12232 -895
1 -9500 -14776 1280 -9634 14445 3029
1 -12048 -14524 -1580 -5735 8275 5128
1 -9716 -12716 -604 -1415 3822 5107
1 -12180 -13676 -1528 -888 4462 4565
1 -8520 -10932 -1044 -410 4880 4325
1 -10736 -11232 -2044 -2607 9138 5009
1 -10252 -10780 -1900 -2709 7919 4233
1 -9404 -9304 -7276 -9842 20696 5453
1 -12836 -11076 -7308 -8521 16389 4609
1 -10068 -8864 -7964 -9164 15059 3947
1 -8564 -8792 -9796 -8973 14238 4395
1 -9648 -7732 -10932 -9086 12676 3824
1 -9520 -5708 -11264 -7009 9018 4687
1 -11916 -7960 -12624 -1031 3965 2245
1 -6768 -5848 -13008 -2846 2945 3312
1 -6588 -4540 -14840 -8159 10442 1371
1 -7316 -4988 -13144 -2958 3460 2418
1 -2916 -3352 -16412 -1592 4254 -1735
0 -8516 -5440 -16608 -3544 5803 -1285
0 -5448 -3776 -15588 -855 1215 -1150
0 -5244 -3720 -15924 -592 860 -2319
0 -5680 -4140 -15332 1611 -3381 -810
0 -4220 -3680 -16448 -1619 -516 -1290
0 -5216 -4176 -15708 -728 -1025 -2402
0 -6512 -5004 -15628 -2553 -70 -1454
0 -5592 -4688 -15668 -2656 571 -290
0 -4968 -3908 -15252 -3437 2856 -397
0 -5004 -3260 -15736 -4701 3952 -105
0 -4168 -2520 -16504 -5970 6260 -1366
0 -3156 -2684 -15832 -5011 6602 -2124
0 -4076 -2100 -17784 -2296 4405 -3109
0 -2340 -2120 -15516 -3851 4275 -447
0 -2868 -2128 -18256 -3371 4355 985
0 -1372 -1808 -18848 -5171 2473 2874
0 -1008 -308 -16164 -930 -1056 600
0 -3052 -964 -11972 -2025 162 2174
0 512 448 -15240 -1883 1535 657
0 -164 788 -14544 -3477 3116 -176
0 592 84 -17288 -583 2472 -1981
0 884 208 -17092 -659 860 -654
0 748 -224 -17640 -615 2247 -2442
0 -416 -244 -17176 -2380 2160 -828
0 908 516 -19100 -2609 5840 -1804
0 -636 32 -17256 -3972 5026 -467
0 -1336 1024 -20032 -1310 -2577 1011
0 692 1196 -15848 -3522 -714 1847
0 412 2436 -19540 -4971 1310 -1385
0 2072 2212 -16992 -4026 -1821 607
0 -424 2424 -18864 -3541 -2410 -671
0 488 3016 -17348 1649 -8874 624
0 -284 2840 -15028 4036 -8929 -1765
0 -1440 1888 -15924 5576 -10775 -2809
0 -2984 940 -16948 5633 -10923 -5255
0 -4360 -380 -14592 2615 -11083 -4592
0 -8340 -1240 -15988 -664 -12081 -4695
0 -5560 -1152 -15508 -1421 -675 -2608
0 -8564 -1416 -15872 -137 -4145 992
0 -4000 860 -15216 -2594 1030 161
0 -8336 244 -16200 -4782 -1464 2895
0 -4456 1688 -14928 -4577 3970 80
0 -7592 1748 -16184 -5328 7371 -1773
0 -4932 1996 -14484 -3981 6690 732
0 -4908 2644 -17232 -12331 17096 1542
0 -3016 3892 -15176 -6626 7616 2865
0 -1804 5740 -15836 -3706 3116 2863
0 -1776 4164 -17248 -10133 7968 3741
0 1112 6524 -18016 -2631 -16696 6149
0 -10732 3432 -19532 1784 -12862 2441
0 -816 7476 -18264 8888 -27202 -7069
0 -7472 4220 -13524 4557 -15308 -4505
0 -6312 4448 -13188 2222 -6807 -2647
0 -8996 3612 -13992 3235 -13291 -3389
0 -11204 1880 -13288 1149 -3754 -2834
0 -9160 3496 -12460 2888 -12914 -2918
0 -14012 1376 -12196 383 -3444 -4057
0 -10520 2660 -10548 1596 -7008 -2847
0 -10904 1640 -10440 894 -8076 -1825
0 -12396 1608 -10840 50 -6586 -1499
0 -12120 1124 -8776 318 -4147 -1996
0 -12480 764 -8188 249 -4901 -1282
0 -12616 840 -8680 570 -4968 -918
0 -14204 396 -7464 602 -3146 -1549
0 -12712 688 -6496 645 -3368 -2146
0 -14804 -160 -6432 202 -3027 -1832
0 -14488 100 -7004 1296 -4221 -1515
0 -15544 -324 -6792 797 -4123 -1951
0 -16808 -1660 -5492 1130 -5716 -1405
0 -15600 -840 -5036 1074 -3050 -919
0 -15060 -924 -4232 259 -1646 690
0 -13604 76 -4024 1035 -2868 780
0 -13860 484 -3940 745 -1828 -100
0 -12716 80 -3640 1149 -2215 -610
0 -12768 268 -3564 414 -1638 -475
0 -12172 100 -2712 1138 747 -2552
0 -12828 -704 -4512 1335 45 -2343
0 -14120 -1172 -5672 69 1940 -2375
0 -14928 -1636 -5012 751 -126 -2549
0 -16640 -2424 -5016 -278 397 -1341
0 -15828 -2152 -4248 -175 920 -1216
0 -15456 -2120 -4212 -204 -185 -168
0 -15184 -1996 -4168 151 463 -887
0 -14788 -1840 -4464 -484 910 192
0 -14056 -1220 -4956 202 695 -1070
0 -14820 -1788 -4736 -663 277 -241
0 -14700 -1872 -4848 -241 339 -714
0 -15000 -2056 -4396 -393 -17 -375
0 -14280 -1820 -4140 -524 900 -508
0 -15072 -1980 -4940 -156 46 -233
0 -15408 -2060 -5156 -264 243 -334
0 -14532 -1644 -4572 -396 355 -121
0 -15068 -1912 -5420 -211 176 -420
0 -14236 -1576 -4276 -296 250 -421
0 -14400 -1632 -5348 -395 52 -478
0 -14912 -1716 -4344 -301 -321 -164
0 -15088 -1808 -4904 -577 139 -123
0 -14412 -1572 -4580 -364 48 -521
0 -14128 -1716 -4280 -428 226 -309
0 -14664 -1940 -4768 -516 329 -416
0 -14172 -1616 -4620 -315 -473 -73
0 -15644 -2048 -5172 -771 -287 -11
0 -14932 -1980 -4816 -149 32 -654
0 -14236 -1788 -4672 -107 -67 -492
0 -14880 -2184 -5092 -383 191 -358
0 -14972 -1556 -5032 -226 708 -691
0 -15532 -2164 -5152 -254 -111 -579
0 -15276 -1872 -5112 -78 -102 -557
0 -14912 -1952 -4980 -534 215 -105
0 -14444 -1932 -5604 -153 -460 -451
0 -14776 -1796 -4476 -313 136 -404
0 -15076 -2152 -5156 -433 395 -520
0 -14524 -1948 -5200 29 30 -476
0 -14128 -1996 -4932 -364 -5 -357
0 -14584 -1968 -5636 -622 39 -425
0 -14788 -2320 -4608 -226 -409 -367
0 -14992 -2568 -5100 -475 -211 -165
0 -14716 -2080 -4388 123 54 -414
0 -14348 -2236 -5004 -250 440 -333
0 -15096 -2344 -6248 -115 260 -706
0 -14784 -2232 -5108 -194 368 -574
0 -15052 -2572 -5132 -598 -336 47
0 -14404 -2056 -4436 221 217 -415
0 -14376 -1984 -5152 157 -418 -404
0 -15168 -2420 -6376 -545 671 -378
0 -14240 -2080 -4696 -437 51 -258
0 -14908 -2412 -6276 -648 -238 28
0 -14236 -2072 -4652 -316 508 -578
0 -14324 -2376 -5240 -93 -653 -296
0 -14368 -2180 -5060 50 987 -596
0 -13808 -2060 -5384 -177 -118 -466
0 -14688 -2436 -5664 -155 332 -989
0 -14636 -2696 -5792 92 297 -1047
0 -13736 -2468 -4904 385 291 -695
0 -14344 -2624 -5612 43 955 -924
0 -13020 -2360 -4512 797 1440 -1975
0 -14504 -2800 -6424 -1387 4533 -2002
0 -12908 -2680 -6272 -1558 10389 -3065
0 -13692 -3872 -6388 -2172 8659 -2085
0 -13836 -3540 -9820 1028 4551 -4528
0 -12236 -4928 -6928 5346 2984 -4518
0 -11916 -4988 -8892 5059 910 -6008
0 -12424 -6356 -7912 2827 1437 -2868
0 -12676 -6228 -11796 3649 976 -5274
0 -11932 -7060 -7720 1347 426 -1964
0 -12552 -7440 -10068 481 -143 -1870
0 -10532 -7180 -7116 1849 874 -1951
0 -11692 -7600 -8884 2682 407 -3144
0 -10444 -7256 -9324 7352 2375 -5317
0 -10900 -8996 -8824 79 1562 -2319
0 -11412 -9216 -8660 3569 -1435 -4425
0 -10244 -8900 -7260 3618 -687 -3918
0 -10872 -10264 -8260 3710 -511 -5096
0 -10136 -10312 -8024 3699 -489 -4030
0 -8732 -10620 -5916 3959 -383 -5099
0 -9236 -11808 -6256 4641 54 -5178
0 -8704 -11948 -7440 3976 487 -4861
0 -7428 -12040 -5024 2978 2818 -4315
0 -9140 -13860 -7444 147 2103 -2951
0 -6656 -12312 -4476 1503 3447 -3006
0 -5336 -12980 -8380 -3833 4976 -3352
0 -8644 -14288 -7124 -3991 4377 -3230
0 -5672 -12352 -8004 -14439 11811 -232
0 -5908 -11636 -9272 -7660 6434 -269
0 -7408 -11692 -11388 -11969 10574 2030
0 -2972 -9928 -13572 -7675 1880 2231
0 -4708 -9752 -12136 -10324 6213 994
0 -4424 -9452 -13088 -8406 4515 1423
0 -4548 -8096 -15288 -8904 5964 890
0 -4424 -7628 -13324 -11718 4012 5278
0 -2404 -5792 -17324 -11558 5942 3792
0 -4908 -5684 -14364 -9969 4015 5434
0 -2000 -4600 -16404 -9498 6845 5275
0 256 -2400 -14496 -6894 3945 4777
0 -1160 -3256 -16292 -4372 4315 4041
0 -428 -1408 -15464 -3647 7606 3222
0 -416 -592 -14692 -5167 7323 4553
0 -632 -284 -16512 -3538 2395 5442
0 -260 196 -19832 -2007 -2627 4599
0 -2304 656 -17640 -802 -2683 3681
0 -1956 1268 -18956 -1864 -1921 3072
0 -2560 -420 -21996 3506 -9391 -1662
0 -3296 -1228 -20752 728 -5900 -1270
0 -2888 -668 -17896 -794 246 -2244
0 -3376 -436 -19828 3801 -5629 -2872
0 -1020 -936 -15576 3453 -3314 -3100
0 -2696 -1144 -19240 4234 -2950 -4812
0 -2848 -2628 -15684 4616 -3722 -2147
0 -2380 -3220 -16444 -158 2956 -4246
0 -1040 -2592 -16456 798 1925 -3072
0 -2716 -3540 -15088 984 4863 -3154
0 -2644 -3088 -17360 -892 5392 -414
0 -2156 -2632 -17012 538 1265 1958
0 -2980 -3704 -16348 3529 -4557 2706
0 -2688 -2836 -18660 2708 -5928 942
0 -6088 -4876 -16420 2803 -7536 910
0 -2692 -3644 -17176 -1155 -4044 -686
0 -5092 -4556 -16032 -1 -6174 -3283
0 -5044 -4820 -14608 5573 -10301 -1712
1 -5208 -4552 -16176 3516 -11281 -2437
1 -7164 -4816 -15164 3271 -9079 93
1 -7356 -5316 -13456 3284 -13197 554
1 -9900 -5444 -12900 2571 -14953 521
1 -9724 -7420 -11216 3341 -15507 75
1 -11752 -5836 -10908 5854 -20830 1209
1 -10720 -6308 -6276 3167 -11926 -599
1 -11564 -6156 -5936 2616 -13113 249
1 -12360 -6124 -4832 2188 -7872 -3338
1 -12952 -6940 -4552 2941 -11855 -2197
1 -15528 -7616 -2540 2254 -8686 -1674
1 -12640 -6836 -2272 2994 -9285 753
1 -10980 -6404 -2372 351 -5592 -2554
1 -15020 -9204 2220 3338 -8873 -638
1 -15248 -8132 -1296 37 -3987 1196
1 -14520 -7408 3960 453 -7011 -2223
1 -16452 -9372 4548 1844 -2236 2501
1 -10756 -5956 -900 920 -797 -337
1 -12592 -6864 4484 1212 -7426 -2917
1 -15368 -8360 4852 -84 2252 519
1 -9456 -5372 -232 249 -7611 -3119
1 -14308 -9576 8320 -1404 5 -919
1 -9960 -5848 2896 941 33 -237
1 -13004 -6560 1240 477 -3515 -933
1 -16380 -9204 6068 1161 -3976 347
